plazaid,date,ZoneID,CityID,CityLevel,BusinessStartDate,PlazaLevel2,PlazaType,BusiArea,TotalBuildingArea,BusinessBuildingArea,year,month,day,weekday,holiday1,holiday9,holiday5,holiday4,holiday2,holiday10,holiday3,holiday11,holiday6,holiday7,new_year_eve,holiday8,workingday_makeup,day_temp,night_temp,day_weather,day_weather2,day_wind,night_wind
NNAJ,2016-10-25,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,10,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,Thunder,little_trouble,1,1
NNAJ,2016-10-26,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,10,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,cloudy,good,1,1
NNAJ,2016-10-27,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,10,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,cloudy,good,1,1
NNAJ,2016-10-28,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,10,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,cloudy,good,1,1
NNAJ,2016-10-29,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,10,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,Overcast,fair,1,1
NNAJ,2016-10-30,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,Overcast,fair,1,1
NNAJ,2016-10-31,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,10,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,cloudy,good,1,1
NNAJ,2016-11-01,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,cloudy,good,1,1
NNAJ,2016-11-02,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,cloudy,good,1,1
NNAJ,2016-11-03,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,cloudy,good,1,1
NNAJ,2016-11-04,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,sunny,good,1,1
NNAJ,2016-11-05,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,sunny,good,1,1
NNAJ,2016-11-06,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,cloudy,good,1,1
NNAJ,2016-11-07,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,cloudy,good,1,1
NNAJ,2016-11-08,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,small_rain,little_trouble,1,1
NNAJ,2016-11-09,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,small_rain,little_trouble,1,1
NNAJ,2016-11-10,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,small_rain,little_trouble,1,1
NNAJ,2016-11-11,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,cloudy,good,1,1
NNAJ,2016-11-12,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,Overcast,fair,1,1
NNAJ,2016-11-13,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,cloudy,good,1,1
NNAJ,2016-11-14,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,cloudy,good,1,1
NNAJ,2016-11-15,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,cloudy,good,1,1
NNAJ,2016-11-16,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,cloudy,good,1,1
NNAJ,2016-11-17,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,cloudy,good,1,1
NNAJ,2016-11-18,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,cloudy,good,1,1
NNAJ,2016-11-19,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,Thunder,little_trouble,1,1
NNAJ,2016-11-20,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,Thunder,little_trouble,1,1
NNAJ,2016-11-21,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,cloudy,good,1,1
NNAJ,2016-11-22,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,Thunder,little_trouble,1,1
NNAJ,2016-11-23,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,small_rain,little_trouble,1,1
NNAJ,2016-11-24,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,Overcast,fair,1,1
NNAJ,2016-11-25,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,Overcast,fair,1,1
NNAJ,2016-11-26,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,Overcast,fair,1,1
NNAJ,2016-11-27,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,cloudy,good,1,1
NNAJ,2016-11-28,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,sunny,good,1,1
NNAJ,2016-11-29,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,cloudy,good,1,1
NNAJ,2016-11-30,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,11,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,cloudy,good,1,1
NNAJ,2016-12-01,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,sunny,good,1,1
NNAJ,2016-12-02,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,cloudy,good,1,1
NNAJ,2016-12-03,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,cloudy,good,1,1
NNAJ,2016-12-04,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,cloudy,good,1,1
NNAJ,2016-12-05,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,cloudy,good,1,1
NNAJ,2016-12-06,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,cloudy,good,1,1
NNAJ,2016-12-07,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,sunny,good,1,1
NNAJ,2016-12-08,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,sunny,good,1,1
NNAJ,2016-12-09,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,sunny,good,1,1
NNAJ,2016-12-10,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,sunny,good,1,1
NNAJ,2016-12-11,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,cloudy,good,1,1
NNAJ,2016-12-12,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,Thunder,little_trouble,1,1
NNAJ,2016-12-13,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,Overcast,fair,1,1
NNAJ,2016-12-14,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,Overcast,fair,1,1
NNAJ,2016-12-15,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,Overcast,fair,1,1
NNAJ,2016-12-16,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,cloudy,good,1,1
NNAJ,2016-12-17,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,cloudy,good,1,1
NNAJ,2016-12-18,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,Overcast,fair,1,1
NNAJ,2016-12-19,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,Overcast,fair,1,1
NNAJ,2016-12-20,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,Overcast,fair,1,1
NNAJ,2016-12-21,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,Overcast,fair,1,1
NNAJ,2016-12-22,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,cloudy,good,1,1
NNAJ,2016-12-23,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,cloudy,good,1,1
NNAJ,2016-12-24,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,24,7,0,0,0,0,0,0,0,0,0,0,0,1,0,22,15,Overcast,fair,1,1
NNAJ,2016-12-25,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,15,Overcast,fair,1,1
NNAJ,2016-12-26,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,small_rain,little_trouble,1,1
NNAJ,2016-12-27,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,cloudy,good,1,1
NNAJ,2016-12-28,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,sunny,good,1,1
NNAJ,2016-12-29,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,sunny,good,1,1
NNAJ,2016-12-30,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,sunny,good,1,1
NNAJ,2016-12-31,48,111,1498,05DEC15:00:00:00,B?,1,73829.6,139901.6,52189.6,2016,12,31,7,0,1,0,0,0,0,0,0,0,0,1,0,0,20,11,cloudy,good,1,1
QY0102,2016-07-01,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,cloudy,good,1,1
QY0102,2016-07-02,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,sunny,good,1,1
QY0102,2016-07-03,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,sunny,good,1,1
QY0102,2016-07-04,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,sunny,good,1,1
QY0102,2016-07-05,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,sunny,good,1,1
QY0102,2016-07-06,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,sunny,good,1,1
QY0102,2016-07-07,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,sunny,good,1,1
QY0102,2016-07-08,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,sunny,good,1,1
QY0102,2016-07-09,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,cloudy,good,1,1
QY0102,2016-07-10,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,sunny,good,1,1
QY0102,2016-07-11,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,sunny,good,1,1
QY0102,2016-07-12,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,med_rain,small_trouble,1,1
QY0102,2016-07-13,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,cloudy,good,1,1
QY0102,2016-07-14,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,sunny,good,1,1
QY0102,2016-07-15,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,sunny,good,1,1
QY0102,2016-07-16,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,Thunder,little_trouble,1,1
QY0102,2016-07-17,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,Thunder,little_trouble,1,1
QY0102,2016-07-18,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,sunny,good,1,1
QY0102,2016-07-19,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,sunny,good,1,1
QY0102,2016-07-20,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,sunny,good,1,1
QY0102,2016-07-21,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,small_rain,little_trouble,1,1
QY0102,2016-07-22,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,med_rain,small_trouble,1,1
QY0102,2016-07-23,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,Thunder,little_trouble,1,1
QY0102,2016-07-24,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,Thunder,little_trouble,1,1
QY0102,2016-07-25,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,med_rain,small_trouble,1,1
QY0102,2016-07-26,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,sunny,good,1,1
QY0102,2016-07-27,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,sunny,good,1,1
QY0102,2016-07-28,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,Thunder,little_trouble,1,1
QY0102,2016-07-29,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,Thunder,little_trouble,1,1
QY0102,2016-07-30,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,cloudy,good,1,1
QY0102,2016-07-31,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,7,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,cloudy,good,1,1
QY0102,2016-08-01,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,cloudy,good,1,1
QY0102,2016-08-02,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,sunny,good,1,1
QY0102,2016-08-03,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,sunny,good,1,1
QY0102,2016-08-04,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,sunny,good,1,1
QY0102,2016-08-05,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,sunny,good,1,1
QY0102,2016-08-06,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,Thunder,little_trouble,1,1
QY0102,2016-08-07,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,cloudy,good,1,1
QY0102,2016-08-08,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,sunny,good,1,1
QY0102,2016-08-09,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,29,20,sunny,good,1,1
QY0102,2016-08-10,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,sunny,good,1,1
QY0102,2016-08-11,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,cloudy,good,2,1
QY0102,2016-08-12,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,Thunder,little_trouble,1,1
QY0102,2016-08-13,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,cloudy,good,1,1
QY0102,2016-08-14,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,sunny,good,1,1
QY0102,2016-08-15,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,sunny,good,1,1
QY0102,2016-08-16,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,sunny,good,1,1
QY0102,2016-08-17,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,cloudy,good,1,1
QY0102,2016-08-18,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,Thunder,little_trouble,1,1
QY0102,2016-08-19,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,cloudy,good,1,1
QY0102,2016-08-20,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,sunny,good,1,1
QY0102,2016-08-21,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,sunny,good,1,1
QY0102,2016-08-22,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,sunny,good,1,1
QY0102,2016-08-23,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,sunny,good,1,1
QY0102,2016-08-24,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,Thunder,little_trouble,1,1
QY0102,2016-08-25,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,cloudy,good,1,1
QY0102,2016-08-26,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,sunny,good,1,1
QY0102,2016-08-27,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,sunny,good,1,1
QY0102,2016-08-28,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,sunny,good,1,1
QY0102,2016-08-29,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,cloudy,good,2,3
QY0102,2016-08-30,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,heavy_rain,med_trouble,2,3
QY0102,2016-08-31,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,8,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,med_rain,small_trouble,2,1
QY0102,2016-09-01,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,small_rain,little_trouble,1,1
QY0102,2016-09-02,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,Thunder,little_trouble,1,1
QY0102,2016-09-03,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,Thunder,little_trouble,1,1
QY0102,2016-09-04,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,Thunder,little_trouble,1,1
QY0102,2016-09-05,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,Thunder,little_trouble,1,1
QY0102,2016-09-06,2,201,1498,29OCT10:00:00:00,A?,3,81070.4,121594.4,53816,2016,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,Thunder,little_trouble,1,1
